time,ax,ay,az,wx,wy,wz,Activity
13.283,0.0426,-0.0145,-0.0466,0.0129,0.0041,-0.0012,LAYING
13.283,0.0426,-0.0145,-0.0466,0.0129,0.0041,-0.0012,LAYING
13.284,0.0426,-0.0145,-0.0466,0.0129,0.0041,-0.0012,LAYING
13.313,0.0426,-0.0145,-0.0466,0.0129,0.0041,-0.0012,LAYING
13.332,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.342,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.403,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.432,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.465,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.492,0.0168,0.0066,-0.0256,0.0257,0.0016,0.0043,LAYING
13.512,0.0168,0.0066,-0.0256,0.0116,-0.0014,0.0037,LAYING
13.512,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.512,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.524,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.583,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.583,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.613,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.643,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.644,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.672,0.0169,0.0075,-0.0202,0.0116,-0.0014,0.0037,LAYING
13.691,0.0169,0.0075,-0.0202,-0.0061,-0.002,-0.0006,LAYING
13.692,0.0169,0.0075,-0.0202,-0.0061,-0.002,-0.0006,LAYING
13.704,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.732,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.763,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.763,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.792,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.823,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.823,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.852,-0.005,0.0331,-0.0206,-0.0061,-0.002,-0.0006,LAYING
13.871,-0.005,0.0331,-0.0206,0.0184,0.0132,0.0172,LAYING
13.883,0.0055,0.0339,0.0005,0.0184,0.0132,0.0172,LAYING
13.883,0.0055,0.0339,0.0005,0.0184,0.0132,0.0172,LAYING
13.943,0.0055,0.0339,0.0005,0.0184,0.0132,0.0172,LAYING
14.052,0.0055,0.0339,0.0005,0.008,0.0016,0.0013,LAYING
14.063,0.0033,0.0054,-0.0382,0.008,0.0016,0.0013,LAYING
14.123,0.0033,0.0054,-0.0382,0.008,0.0016,0.0013,LAYING
14.183,0.0033,0.0054,-0.0382,0.008,0.0016,0.0013,LAYING
14.212,0.0033,0.0054,-0.0382,0.008,0.0016,0.0013,LAYING
14.231,0.0033,0.0054,-0.0382,-0.0097,-0.0063,0.0037,LAYING
14.232,0.0033,0.0054,-0.0382,-0.0097,-0.0063,0.0037,LAYING
14.232,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.244,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.244,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.274,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.303,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.364,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.393,0.026,0.0074,0.0069,-0.0097,-0.0063,0.0037,LAYING
14.413,0.026,0.0074,0.0069,-0.0207,-0.0075,0.0056,LAYING
14.413,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.425,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.453,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.545,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.546,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.575,0.0136,0.0211,0.0001,-0.0207,-0.0075,0.0056,LAYING
14.596,0.0136,0.0211,0.0001,-0.0018,-0.0033,0.0074,LAYING
14.596,0.0136,0.0211,0.0001,-0.0018,-0.0033,0.0074,LAYING
14.613,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.614,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.669,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.67,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.732,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.732,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.757,0.0017,0.0375,-0.0095,-0.0018,-0.0033,0.0074,LAYING
14.776,0.0017,0.0375,-0.0095,0.0153,0.0022,0.0202,LAYING
14.778,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.79,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.791,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.792,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.816,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.852,0.0448,0.0591,-0.0504,0.0153,0.0022,0.0202,LAYING
14.956,0.0448,0.0591,-0.0504,-0.0079,0.0035,0.0068,LAYING
14.956,0.0448,0.0591,-0.0504,-0.0079,0.0035,0.0068,LAYING
14.957,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
14.97,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
14.971,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
14.972,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
15.093,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
15.094,0.0584,0.0304,-0.0483,-0.0079,0.0035,0.0068,LAYING
15.136,0.0584,0.0304,-0.0483,-0.0128,0.0004,0.0104,LAYING
15.137,0.0584,0.0304,-0.0483,-0.0128,0.0004,0.0104,LAYING
15.138,0.0408,0.0031,-0.0416,-0.0128,0.0004,0.0104,LAYING
15.154,0.0408,0.0031,-0.0416,-0.0128,0.0004,0.0104,LAYING
15.24,0.0408,0.0031,-0.0416,-0.0128,0.0004,0.0104,LAYING
15.276,0.0408,0.0031,-0.0416,-0.0128,0.0004,0.0104,LAYING
15.319,0.0408,0.0031,-0.0416,-0.0103,-0.0149,0.0074,LAYING
15.321,0.0284,0.0336,-0.0082,-0.0103,-0.0149,0.0074,LAYING
15.361,0.0284,0.0336,-0.0082,-0.0103,-0.0149,0.0074,LAYING
15.457,0.0284,0.0336,-0.0082,-0.0103,-0.0149,0.0074,LAYING
15.501,0.0284,0.0336,-0.0082,-0.0165,-0.0124,0.0086,LAYING
15.502,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.518,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.58,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.603,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.64,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.64,0.016,0.0339,-0.0205,-0.0165,-0.0124,0.0086,LAYING
15.701,0.0704,-0.0018,-0.0028,0.0049,0.0138,0.0269,LAYING
15.702,0.0704,-0.0018,-0.0028,0.0049,0.0138,0.0269,LAYING
15.758,0.0704,-0.0018,-0.0028,0.0049,0.0138,0.0269,LAYING
15.759,0.0704,-0.0018,-0.0028,0.0049,0.0138,0.0269,LAYING
15.783,0.0704,-0.0018,-0.0028,0.0049,0.0138,0.0269,LAYING
15.863,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.881,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.882,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.906,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.937,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.939,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.962,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
15.999,0.033,-0.0033,-0.0498,0.0086,0.0016,0.0025,LAYING
16.043,0.033,-0.0033,-0.0498,-0.0006,-0.0026,0.0056,LAYING
16.044,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.045,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.06,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.061,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.122,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.122,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.182,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.204,0.0035,0.0359,-0.0085,-0.0006,-0.0026,0.0056,LAYING
16.222,0.0035,0.0359,-0.0085,0.0184,0.0035,0.0062,LAYING
16.238,0.0218,0.0244,-0.0014,0.0184,0.0035,0.0062,LAYING
16.239,0.0218,0.0244,-0.0014,0.0184,0.0035,0.0062,LAYING
16.263,0.0218,0.0244,-0.0014,0.0184,0.0035,0.0062,LAYING
16.322,0.0218,0.0244,-0.0014,0.0184,0.0035,0.0062,LAYING
16.36,0.0218,0.0244,-0.0014,0.0184,0.0035,0.0062,LAYING
16.404,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.42,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.444,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.48,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.48,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.54,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.541,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.563,0.0032,0.0147,-0.0186,0,0.0035,-0.0054,LAYING
16.582,0.0032,0.0147,-0.0186,0.0092,-0.002,-0.0006,LAYING
16.601,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.66,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.685,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.721,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.721,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.746,-0.006,0.0348,0.0059,0.0092,-0.002,-0.0006,LAYING
16.763,-0.006,0.0348,0.0059,0.011,0.0047,-0.0036,LAYING
16.764,-0.006,0.0348,0.0059,0.011,0.0047,-0.0036,LAYING
16.765,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.781,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.782,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.803,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.834,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.835,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.864,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.895,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.895,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.896,0.0055,0.0137,0.0064,0.011,0.0047,-0.0036,LAYING
16.944,0.0055,0.0137,0.0064,0.0178,0.0077,-0.0042,LAYING
16.945,0.0055,0.0137,0.0064,0.0178,0.0077,-0.0042,LAYING
16.961,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
16.962,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
16.962,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
17.081,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
17.081,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
17.107,-0.0133,0.0248,-0.0099,0.0178,0.0077,-0.0042,LAYING
17.123,-0.0133,0.0248,-0.0099,0.0275,0.0083,0.0019,LAYING
17.125,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.125,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.145,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.196,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.197,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.223,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.256,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.258,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.288,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.303,-0.0096,0.0302,-0.048,0.0275,0.0083,0.0019,LAYING
17.305,-0.0096,0.0302,-0.048,0.0233,0.0102,0.0056,LAYING
17.306,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.318,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.319,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.346,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.382,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.441,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.466,-0.0119,0.0103,-0.0234,0.0233,0.0102,0.0056,LAYING
17.485,-0.0119,0.0103,-0.0234,-0.0189,-0.0136,-0.0085,LAYING
17.486,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.501,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.563,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.586,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.62,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.62,0.0012,0.0381,0.0422,-0.0189,-0.0136,-0.0085,LAYING
17.663,0.0012,0.0381,0.0422,-0.0415,-0.0094,-0.0006,LAYING
17.674,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.675,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.678,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.704,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.741,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.765,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.824,0.0157,-0.0108,0.0026,-0.0415,-0.0094,-0.0006,LAYING
17.842,0.0157,-0.0108,0.0026,-0.0103,-0.0081,0.0135,LAYING
17.843,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.843,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.858,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.919,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.92,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.947,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.982,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.982,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
17.983,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
18.01,0.0333,0.0491,-0.0034,-0.0103,-0.0081,0.0135,LAYING
18.029,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.043,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.045,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.099,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.099,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.164,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.165,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.189,0.0098,0.0352,-0.0066,-0.0281,-0.0075,0.0086,LAYING
18.206,0.0233,0.0209,0.0013,-0.0281,-0.0075,0.0086,LAYING
18.207,0.0233,0.0209,0.0013,-0.0281,-0.0075,0.0086,LAYING
18.208,0.0233,0.0209,0.0013,-0.0177,-0.0069,0.0074,LAYING
18.22,0.0233,0.0209,0.0013,-0.0177,-0.0069,0.0074,LAYING
18.249,0.0233,0.0209,0.0013,-0.0177,-0.0069,0.0074,LAYING
18.286,0.0233,0.0209,0.0013,-0.0177,-0.0069,0.0074,LAYING
18.308,0.0233,0.0209,0.0013,-0.0177,-0.0069,0.0074,LAYING
18.39,0.0233,0.0209,0.0013,0.0123,-0.0033,0.0239,LAYING
18.391,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.405,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.429,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.459,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.46,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.523,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.524,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.524,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.55,0.0032,0.0664,-0.0619,0.0123,-0.0033,0.0239,LAYING
18.569,0.0032,0.0664,-0.0619,-0.0036,-0.0075,0.0092,LAYING
18.571,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.61,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.646,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.648,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.706,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.731,0.024,0.0143,-0.0292,-0.0036,-0.0075,0.0092,LAYING
18.75,0.024,0.0143,-0.0292,-0.0183,-0.0069,0.0135,LAYING
18.75,0.024,0.0143,-0.0292,-0.0183,-0.0069,0.0135,LAYING
18.752,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.753,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.766,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.827,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.852,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.886,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.887,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.888,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.912,0.0052,0.0356,-0.003,-0.0183,-0.0069,0.0135,LAYING
18.929,0.0052,0.0356,-0.003,0.0214,0.0004,0.0013,LAYING
18.93,0.0052,0.0356,-0.003,0.0214,0.0004,0.0013,LAYING
18.931,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
18.946,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
18.946,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
18.972,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
19.001,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
19.028,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
19.06,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
19.06,0.0341,0.0127,-0.0327,0.0214,0.0004,0.0013,LAYING
19.109,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.119,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.12,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.151,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.185,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.185,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.212,-0.0208,-0.0044,-0.0245,-0.003,0.0059,0.0037,LAYING
19.292,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.293,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.365,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.366,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.422,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.423,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.424,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.452,0.0299,-0.017,-0.0183,0.0214,0.0114,0.0123,LAYING
19.47,0.0299,-0.017,-0.0183,0.008,0.0028,-0.0036,LAYING
19.542,0.0213,0.0305,-0.0468,0.008,0.0028,-0.0036,LAYING
19.542,0.0213,0.0305,-0.0468,0.008,0.0028,-0.0036,LAYING
19.569,0.0213,0.0305,-0.0468,0.008,0.0028,-0.0036,LAYING
19.607,0.0213,0.0305,-0.0468,0.008,0.0028,-0.0036,LAYING
19.632,0.0213,0.0305,-0.0468,0.008,0.0028,-0.0036,LAYING
19.653,0.0213,0.0305,-0.0468,0.0483,0.0242,0.0098,LAYING
19.653,0.0213,0.0305,-0.0468,0.0483,0.0242,0.0098,LAYING
19.654,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.666,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.667,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.754,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.786,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.814,0.0658,-0.0241,-0.0052,0.0483,0.0242,0.0098,LAYING
19.833,0.0658,-0.0241,-0.0052,0.0007,-0.0008,-0.0006,LAYING
19.833,0.0658,-0.0241,-0.0052,0.0007,-0.0008,-0.0006,LAYING
19.834,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.835,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.85,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.851,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.907,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.933,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
19.966,0.0238,0.02,-0.0253,0.0007,-0.0008,-0.0006,LAYING
3.012,-0.0047,0.0619,-0.0304,0.0233,-0.013,0.0092,SITTING
3.039,-0.0047,0.0619,-0.0304,0.0233,-0.013,0.0092,SITTING
3.1,-0.0047,0.0619,-0.0304,0.0233,-0.013,0.0092,SITTING
3.133,-0.0047,0.0619,-0.0304,0.0404,0.009,0.0147,SITTING
3.133,-0.0047,0.0619,-0.0304,0.0404,0.009,0.0147,SITTING
3.161,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.192,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.221,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.253,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.281,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.282,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.282,0.0782,0.0063,-0.0041,0.0404,0.009,0.0147,SITTING
3.315,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.341,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.342,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.402,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.431,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.463,0.069,0.056,-0.1344,-0.0091,-0.0198,0.0007,SITTING
3.494,0.069,0.056,-0.1344,0.0123,0.0218,0.0031,SITTING
3.495,0.0081,0.0442,-0.031,0.0123,0.0218,0.0031,SITTING
3.522,0.0081,0.0442,-0.031,0.0123,0.0218,0.0031,SITTING
3.552,0.0081,0.0442,-0.031,0.0123,0.0218,0.0031,SITTING
3.581,0.0081,0.0442,-0.031,0.0123,0.0218,0.0031,SITTING
3.642,0.0081,0.0442,-0.031,0.0123,0.0218,0.0031,SITTING
3.675,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.676,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.701,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.702,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.732,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.763,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.821,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.831,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.853,-0.0092,0.0748,-0.0456,-0.0073,-0.0124,0.0092,SITTING
3.854,-0.0092,0.0748,-0.0456,-0.0006,-0.0167,0.0062,SITTING
3.856,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
3.882,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
3.883,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
3.883,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
3.941,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
3.942,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
4,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
4.001,0.0325,0.0192,0.0062,-0.0006,-0.0167,0.0062,SITTING
4.032,0.0325,0.0192,0.0062,-0.0012,0.0206,-0.0134,SITTING
4.033,0.1213,0.0408,-0.036,-0.0012,0.0206,-0.0134,SITTING
4.06,0.1213,0.0408,-0.036,-0.0012,0.0206,-0.0134,SITTING
4.061,0.1213,0.0408,-0.036,-0.0012,0.0206,-0.0134,SITTING
4.123,0.1213,0.0408,-0.036,-0.0012,0.0206,-0.0134,SITTING
